year,annex2_OWID,annex1_OWID,nona1_OWID,annex2_PRIMAP,annex1_PRIMAP,nona1_PRIMAP,annex2_GCP_fossil,annex1_GCP_fossil,nona1_GCP_fossil,annex2_GCP_BLUE,annex1_GCP_BLUE,nona1_GCP_BLUE,annex2_GCP_OSCAR,annex1_GCP_OSCAR,nona1_GCP_OSCAR,annex2_GCP_LUCE,annex1_GCP_LUCE,nona1_GCP_LUCE,annex2_EDGAR,annex1_EDGAR,nona1_EDGAR,annex2_ClimateWatch,annex1_ClimateWatch,nona1_ClimateWatch
2014,10941.716,14023.258,27476.524,9264.250,10805.487,20084.989,,,,10941.716,14023.257,27476.525,10714.336,13708.294,26382.324,10934.568,14460.923,26211.302,9628.408,11058.815,26024.184,8968.842,10844.594,21755.741
2015,10737.214,14140.307,27380.475,9181.930,10770.041,21216.996,,,,10737.215,14140.308,27380.475,10514.603,13673.904,26649.653,10701.896,14547.673,25904.363,9545.397,10864.985,26332.928,8847.159,10672.966,21727.185
2016,10646.071,14075.423,26319.886,8916.985,10660.815,20780.042,,,,10646.071,14075.423,26319.886,10377.181,13565.916,25667.556,10679.178,14530.081,24657.003,9043.562,10398.449,26190.018,9170.807,11176.821,21213.977
2017,10681.157,14165.019,26817.901,8901.823,10600.625,21070.098,,,,10681.157,14165.019,26817.901,10350.882,13570.793,26095.485,10685.561,14567.405,25068.877,9482.384,10860.416,25601.533,9083.928,11153.792,21713.733
2018,10669.892,14105.819,27078.359,9011.628,10884.933,21227.289,,,,10669.892,14105.819,27078.359,10378.054,13616.565,26636.580,10639.737,14374.790,25369.261,9561.460,11193.016,25776.681,9144.430,11275.790,22478.561
2019,10306.180,13598.403,27858.355,8771.626,10715.132,22052.100,,,,10306.181,13598.403,27858.355,10082.316,13233.555,27370.986,10379.307,14031.002,26152.183,9097.395,10728.302,26742.656,8823.872,10898.288,23064.921
2020,9381.068,12510.993,27043.932,7769.418,9397.254,21071.345,,,,9381.068,12510.993,27043.932,9105.141,12053.379,26550.113,9440.796,12931.450,25457.952,7828.892,9238.780,25930.000,7939.921,9895.792,22410.047
2021,9900.200,13198.230,27983.697,8223.418,10327.372,22768.910,,,,9900.200,13198.230,27983.697,9632.007,12768.072,27617.150,9993.768,13680.161,26731.892,8406.854,10125.704,26753.491,8825.991,10688.118,23734.747
2022,9805.889,13111.008,28797.037,8312.049,9883.013,24557.771,,,,9805.889,13111.008,28797.037,9533.203,12638.220,28374.845,9941.140,13618.559,27544.926,8399.283,9829.870,27339.526,8806.223,10568.363,24061.501
2023,9434.886,12768.114,29531.821,7840.368,9384.297,25061.781,,,,9434.886,12768.114,29531.821,9170.793,12313.034,29136.108,9582.806,13287.958,28272.627,9195.010,10630.899,28491.461,8381.995,10126.852,25077.419
2024,9328.730,12711.999,29835.874,8641.151,11449.105,24074.684,,,,9328.730,12711.999,29835.874,9075.401,12263.895,29356.026,9496.368,13236.471,28609.334,8072.820,9574.747,28695.439,,,
